0 0 10 2 0 9 0 1 3 5 0 10 1 1 0 0 0 2 2 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 10 0 0 0 0
0 0 10 1 0 9 0 0 1 5 0 12 1 1 0 0 0 2 2 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 10 0 0 0 0
0 0 10 1 0 9 0 0 2 5 0 11 1 1 0 0 0 2 2 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 10 0 0 0 0
0 0 10 1 0 9 0 0 2 5 0 11 1 1 0 0 0 2 2 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 9 0 0 0 0
0 0 10 1 0 9 0 0 2 5 0 11 1 1 0 0 1 1 2 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 9 0 0 0 0
0 0 7 0 0 9 0 0 2 5 0 9 0 1 0 0 1 1 2 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0
1 0 4 3 0 2 0 1 2 2 0 8 0 1 0 0 1 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0
1 0 1 4 0 1 0 1 2 1 0 8 0 1 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1 0 2 4 0 1 0 1 2 1 0 7 0 1 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1 0 1 6 0 0 0 1 2 1 0 6 0 1 0 0 1 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 2 6 0 0 0 1 2 1 0 6 0 1 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 2 6 0 0 0 1 2 1 0 5 0 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 2 6 0 0 0 1 2 1 0 5 0 0 0 0 2 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 2 6 0 0 0 1 1 1 0 2 0 0 0 0 2 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 2 6 0 0 0 1 1 1 0 0 0 0 0 0 3 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 7 9 0 0 0 1 0 1 0 0 0 0 0 0 3 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 7 9 0 0 0 1 0 0 0 0 0 0 0 0 3 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 7 9 0 0 0 1 0 0 0 0 0 0 0 0 2 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 9 9 0 0 0 1 0 0 0 0 0 0 0 0 2 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 13 11 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 13 13 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 12 14 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1 0 12 12 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
1 0 11 12 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0
1 0 11 12 0 0 0 1 0 0 6 0 0 0 0 0 1 0 0 1 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 2 0 0 2
1 0 11 12 0 0 0 1 0 0 12 0 0 0 0 0 2 0 0 2 2 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 2 0 0 2
1 0 11 12 0 0 0 1 0 0 18 0 0 0 0 0 2 0 0 2 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 2 0 0 2
1 0 11 12 0 0 0 1 0 0 20 0 0 0 0 0 1 0 0 2 8 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 7 0 0 2 0 0 2
0 0 6 9 0 0 0 1 0 0 26 0 1 0 0 0 1 0 0 3 8 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 4 0 0 2
0 0 6 9 0 0 0 1 0 1 29 0 1 0 0 0 1 1 0 3 9 9 1 0 0 0 0 0 0 0 1 0 0 0 1 0 9 0 0 4 0 0 2
0 0 6 9 0 0 0 1 0 1 34 0 1 0 0 0 1 2 0 3 9 10 1 0 0 0 0 0 0 0 1 0 0 0 1 0 9 0 0 4 0 0 2
0 0 4 9 0 0 0 1 0 1 38 0 1 0 0 0 1 2 0 5 10 10 1 0 0 0 0 0 0 0 1 0 0 0 1 0 9 0 0 4 0 0 2
0 0 0 4 0 0 0 1 0 1 38 0 1 0 0 0 1 2 0 5 10 13 1 0 0 0 0 0 0 0 1 0 0 0 1 0 12 0 0 4 0 1 2
0 0 4 1 0 0 0 1 0 1 38 0 1 0 0 0 1 2 0 5 10 17 1 0 0 0 0 0 0 0 1 0 0 0 1 0 12 0 0 5 0 1 2
0 0 8 0 0 0 0 1 0 1 38 0 1 0 0 0 3 3 0 5 10 20 1 0 0 0 0 0 0 0 1 0 0 0 1 0 10 0 0 5 0 1 2
0 0 10 4 0 1 0 1 1 1 38 0 1 0 0 0 3 3 0 5 10 25 1 0 0 0 0 0 0 0 1 0 0 1 1 0 8 0 1 5 1 1 2
0 0 10 4 0 1 0 0 2 1 38 0 1 0 0 0 3 3 0 5 10 27 1 0 0 0 0 0 0 0 1 0 0 1 1 0 7 0 1 5 2 1 2
1 0 11 4 0 1 0 1 2 1 32 0 1 0 0 0 4 3 0 4 9 23 1 0 0 0 0 0 0 0 1 0 0 1 1 0 7 0 1 3 4 1 0
1 0 14 5 0 1 0 1 2 1 26 0 1 0 0 0 4 3 0 3 8 22 1 0 0 0 0 0 0 0 1 0 0 1 1 0 6 0 1 3 5 1 0
2 0 15 13 0 1 0 1 2 1 20 0 1 0 0 0 4 3 0 3 4 27 1 0 0 0 0 0 0 0 1 0 0 1 1 0 6 0 1 3 8 1 0
2 0 15 15 0 1 0 1 2 1 18 0 1 0 0 0 4 3 0 3 2 31 1 0 0 0 0 0 0 0 1 0 0 1 0 0 6 0 1 3 8 1 0
2 0 15 15 0 1 0 2 4 2 12 0 0 0 0 0 5 3 0 2 2 35 1 0 0 0 0 0 0 0 1 0 0 1 0 0 4 0 1 1 8 1 0
2 0 15 15 0 1 0 2 4 2 9 0 0 0 0 0 5 2 0 2 1 35 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 1 1 8 1 0
2 0 15 15 0 1 0 2 4 2 4 0 0 0 0 0 5 1 0 2 1 34 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 1 1 8 1 0
2 0 15 15 0 1 0 2 4 3 2 0 0 0 1 0 5 1 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 1 1 8 1 0
2 0 15 15 0 1 0 2 4 3 2 0 0 0 1 0 5 1 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 8 0 0
2 0 11 15 0 1 0 2 4 3 2 0 0 0 1 0 5 1 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 8 0 0
3 0 7 15 0 1 0 2 4 4 2 0 0 0 1 0 3 0 0 0 0 26 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 8 0 0
3 0 7 11 0 0 0 2 3 4 2 0 0 0 1 0 3 0 0 0 0 18 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 7 0 0
3 0 7 11 4 0 0 2 2 4 2 0 0 0 1 0 3 0 0 0 0 16 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 6 0 0
2 0 6 11 6 0 0 1 3 4 2 0 0 0 1 0 3 0 0 0 0 16 1 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 4 0 0
2 0 3 10 6 0 0 1 3 4 2 0 0 0 1 0 2 0 0 0 0 17 1 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0 0 3 0 0
1 0 2 2 10 0 0 1 3 5 2 0 0 0 1 0 2 1 0 0 0 12 1 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0 0 0 0 0
1 0 2 0 10 0 0 1 3 5 2 0 0 0 1 0 2 1 0 0 0 8 1 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0 0 0 0 0
1 0 2 0 10 0 0 0 1 4 2 0 0 0 1 0 1 1 0 0 0 7 1 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0 0 0 0 0
1 0 5 0 10 0 0 0 2 3 2 0 0 0 1 0 1 1 4 0 0 13 1 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0 0 0 0 0
1 0 6 5 10 0 0 2 2 3 2 0 0 0 1 0 2 1 7 2 1 20 1 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0 0 0 0 0
1 0 7 7 10 1 0 2 2 2 0 0 0 0 1 0 3 1 12 3 3 24 1 0 0 0 0 0 2 0 1 0 0 0 3 0 1 0 1 0 2 0 0
2 0 7 7 10 1 0 2 2 2 0 0 0 0 1 0 3 1 15 4 3 28 1 0 0 0 0 0 2 0 1 0 0 0 3 0 9 0 1 0 2 0 0
2 0 8 7 10 1 0 2 2 2 0 0 0 0 1 0 3 1 15 4 3 30 1 0 0 0 0 0 2 0 1 0 0 0 2 0 12 0 1 0 2 0 0
2 0 10 9 10 1 0 2 2 1 0 0 0 0 1 0 3 1 15 4 3 30 0 0 0 0 0 0 2 0 1 0 0 0 2 0 13 0 1 0 2 0 0
2 0 8 9 10 1 0 2 2 1 0 1 0 0 1 0 3 1 17 4 3 30 0 0 0 0 0 0 2 0 1 0 0 0 2 0 13 0 1 0 2 0 0
2 0 9 10 6 1 0 2 2 1 0 1 0 0 1 0 3 1 18 4 3 30 0 0 0 0 0 0 2 0 1 0 0 0 2 0 13 0 1 0 2 0 0
3 0 9 12 4 1 0 2 2 1 0 4 0 0 1 0 2 1 18 4 4 30 0 0 0 0 0 0 0 0 1 0 0 0 1 0 13 0 1 0 2 0 0
3 0 9 12 4 1 0 2 2 1 0 9 0 0 1 0 2 1 18 4 4 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 1 0 2 0 0
3 0 9 12 0 1 0 2 3 0 0 9 1 0 1 0 3 0 18 4 4 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 1 0 2 0 0
