5 2 0 0 4 4 0 4 8 0 0 0 0 0 0 0 0 0 0 0 12 2 1 3 0 0 2 1 50 2 0 2 1 3 2 7 0 0 0 11 2 0 2 0 6 2 0 4
5 2 0 0 4 4 0 4 6 0 0 0 0 0 0 0 0 0 0 0 12 3 1 2 0 0 2 2 47 2 0 2 1 3 2 7 0 0 0 12 1 0 1 0 6 2 0 4
5 2 0 0 4 4 0 3 4 0 0 0 0 0 0 0 0 0 0 0 10 3 1 2 0 0 2 6 43 2 0 2 1 3 3 6 0 0 0 11 0 0 0 0 5 2 0 4
5 2 0 0 3 4 0 2 4 0 0 0 0 0 0 0 0 0 0 0 11 3 1 2 0 0 2 6 32 2 0 2 1 3 4 5 0 0 0 15 0 0 0 0 4 2 0 4
5 2 0 0 3 4 2 2 4 0 0 0 0 0 0 0 0 0 0 0 8 3 1 2 0 0 2 8 30 2 0 2 1 3 4 5 0 1 0 10 0 0 0 0 4 2 0 4
5 2 0 0 3 4 2 2 4 0 0 0 0 0 0 0 0 0 0 0 9 4 3 1 0 0 2 8 29 2 0 2 1 3 4 5 0 2 0 10 0 0 0 0 4 2 0 4
2 2 0 0 0 3 2 1 4 0 0 0 0 0 0 0 0 1 0 1 9 4 3 1 0 0 2 8 25 2 0 1 1 3 4 7 0 2 0 10 0 0 0 0 5 2 0 4
2 2 0 0 0 3 2 3 4 0 0 0 0 0 0 0 0 1 0 1 7 4 3 1 0 0 2 8 28 2 0 1 1 3 4 7 0 2 0 10 0 0 0 0 5 2 0 4
2 2 0 0 0 0 2 3 4 0 0 0 0 0 0 0 0 1 0 1 7 4 3 1 0 0 2 9 25 2 0 0 0 3 4 7 0 2 0 11 0 0 0 0 5 2 0 3
0 2 0 0 0 0 2 3 4 0 0 0 0 0 0 0 0 1 0 1 9 3 3 3 0 0 2 10 25 2 0 0 0 3 4 7 0 2 0 14 0 0 0 0 5 2 0 1
0 2 0 0 0 0 2 3 4 0 0 0 0 0 0 0 0 1 0 1 9 3 3 3 0 0 2 10 25 2 0 0 0 3 4 7 0 2 0 14 0 0 0 0 5 2 0 1
0 3 0 0 0 0 2 3 2 0 0 0 0 0 0 0 0 1 0 1 9 2 2 2 0 0 2 10 25 2 0 0 0 0 3 7 0 2 0 14 0 0 0 0 5 2 0 1
0 4 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 1 0 1 9 2 2 2 0 0 2 10 19 0 0 0 0 0 3 7 0 2 0 14 0 0 0 0 5 2 0 1
0 5 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 1 0 1 9 2 2 2 0 0 2 10 18 0 0 0 0 0 3 5 0 3 0 14 0 0 0 0 3 1 0 0
