0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 1 0 0 4 0 0 0 0 4
0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 2 0 0 1 1 0 0 0 7
0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 1 3 0 0 1 1 0 0 0 7
0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 4 0 0 1 1 0 0 0 7
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 4 0 0 1 1 0 0 0 7
0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 4 0 0 1 1 0 0 0 7
0 0 0 0 0 0 0 0 0 0 5 0 1 0 0 0 1 4 0 0 1 1 0 0 0 7
0 0 0 1 0 0 0 0 0 0 5 0 3 0 1 0 1 8 0 0 3 1 0 0 0 7
0 0 0 1 0 0 0 0 0 0 5 0 4 0 1 0 1 8 0 0 3 1 0 0 0 7
0 0 0 1 0 0 0 0 0 0 4 0 4 0 1 0 1 8 0 0 3 1 0 0 0 7
0 0 0 1 0 0 0 0 0 0 4 0 4 0 1 0 1 10 0 0 3 1 0 0 0 6
0 0 0 1 0 0 0 0 0 0 5 0 4 0 1 0 1 10 0 0 3 1 0 0 0 5
0 0 0 1 0 0 0 1 0 0 5 0 4 0 1 0 1 10 0 0 3 1 0 0 0 4
0 0 0 1 0 0 1 1 0 0 5 0 4 0 1 0 0 10 0 0 2 1 0 0 0 3
0 0 0 1 0 0 1 1 0 0 5 0 4 0 1 0 0 9 0 0 2 0 0 0 0 0
0 0 0 1 0 0 1 1 0 0 4 0 4 0 1 0 0 8 0 0 2 0 0 0 0 0
0 0 0 1 0 0 1 1 0 0 4 0 4 0 1 0 0 7 0 0 2 0 0 0 0 1
0 0 0 1 0 0 1 1 0 0 2 0 6 0 1 0 0 7 0 0 3 0 0 0 0 1
0 0 0 1 0 0 1 1 0 0 2 0 6 0 1 0 0 7 0 0 3 0 0 0 0 1
0 0 0 1 0 0 1 1 0 0 2 0 6 0 1 0 0 7 0 0 3 0 0 0 0 1
0 0 0 0 0 0 1 1 0 0 2 0 4 0 0 0 0 3 0 0 1 0 0 1 0 1
0 0 0 0 0 0 1 1 0 0 2 0 3 0 0 0 0 3 0 0 1 0 0 4 0 1
0 0 0 0 0 0 1 1 1 0 4 0 3 0 0 0 0 3 0 0 1 0 0 8 0 1
0 0 0 0 0 0 1 1 1 0 4 0 3 0 0 0 0 0 0 1 1 2 0 15 0 1
0 0 0 0 0 0 1 1 1 0 4 0 3 0 0 1 0 0 0 1 1 2 0 23 0 2
0 0 0 0 0 0 1 0 1 0 4 0 3 0 0 1 0 0 0 1 1 2 0 32 0 2
0 0 0 0 0 0 0 0 1 0 4 0 4 0 0 1 0 0 0 1 1 3 0 34 0 2
0 0 0 0 0 0 0 0 2 0 5 0 7 0 0 1 1 0 0 1 1 4 0 37 0 2
0 0 0 0 0 0 0 0 2 1 5 0 12 0 0 1 1 0 0 1 1 4 0 37 0 2
0 0 0 0 0 0 0 0 2 1 5 0 12 0 0 1 1 0 0 1 1 4 0 38 0 1
0 0 0 0 0 0 0 0 2 1 5 0 12 0 0 1 1 0 0 1 0 4 0 40 0 1
0 0 0 0 0 0 0 0 2 1 7 0 13 0 0 1 1 0 0 1 0 5 0 44 0 1
0 0 0 0 0 0 0 0 2 1 7 0 19 0 0 1 1 0 0 1 0 6 0 44 0 1
0 0 0 0 0 0 0 0 3 2 7 0 27 0 0 1 1 0 0 1 0 6 0 46 0 1
0 0 0 0 0 0 0 0 3 4 7 0 36 0 0 1 1 0 0 1 0 6 0 44 0 1
0 0 0 0 0 0 0 0 3 6 4 0 39 0 0 1 1 0 0 1 0 7 0 41 0 1
0 0 0 1 0 0 0 0 3 6 4 0 39 0 0 1 1 0 0 0 1 5 0 36 0 1
0 0 0 1 0 0 0 0 3 6 3 0 39 0 0 0 1 2 0 2 1 5 0 28 0 1
0 0 0 1 0 0 0 0 3 6 3 0 39 0 0 0 1 3 0 3 3 5 0 19 0 1
0 0 0 1 0 0 0 0 3 6 3 0 38 0 0 0 1 3 0 3 5 4 0 17 0 1
0 0 0 1 0 0 0 0 3 6 2 0 35 0 0 0 1 3 0 3 6 3 0 14 0 1
0 0 0 1 0 0 0 0 3 5 2 0 30 0 0 0 1 3 0 3 6 3 0 14 0 1
0 0 0 1 0 0 0 0 3 6 2 0 30 0 0 0 1 3 0 3 6 3 0 13 0 1
0 0 0 1 0 0 0 0 3 6 2 0 28 0 0 0 1 3 0 3 6 3 0 11 0 1
0 0 0 2 0 0 0 0 3 6 0 0 27 0 0 0 1 3 0 3 6 2 0 7 0 2
0 0 0 2 0 0 0 0 3 6 0 0 20 0 0 0 1 3 0 3 6 1 0 7 0 2
0 0 0 2 0 0 0 0 2 5 0 0 12 0 1 0 1 3 0 3 6 1 0 4 0 4
