0 0 0 9 1 0 2 0 0 0 1 1 9 3 2 0 7 0 2 8 0 1 0 3 0 2 1 1 0 0 0 1 0
1 0 0 14 8 0 2 0 0 0 1 1 9 1 1 0 8 0 3 8 0 1 0 3 0 1 2 0 0 0 0 1 0
1 0 0 15 9 0 6 0 0 0 1 1 9 0 1 0 8 0 3 8 0 1 0 5 0 0 2 0 0 1 0 1 0
1 0 0 15 11 0 5 0 0 1 1 1 1 0 0 0 8 0 3 9 0 1 0 8 0 0 2 0 0 1 0 0 0
1 0 0 15 11 0 6 0 0 1 1 1 1 0 0 0 8 0 3 9 0 1 0 8 0 0 3 0 0 1 0 0 0
1 0 0 14 11 0 7 0 0 1 1 1 1 0 0 0 8 0 3 8 0 1 0 8 0 0 4 0 0 1 0 0 0
1 0 0 14 11 0 8 0 0 1 1 1 1 0 0 0 8 0 3 8 0 1 0 8 0 0 7 0 0 1 0 0 0
1 0 0 13 11 0 7 0 0 1 1 1 0 0 0 0 6 0 3 7 0 1 0 8 0 0 6 0 0 1 0 0 0
1 0 0 9 11 0 7 0 0 1 1 0 0 0 0 0 2 0 2 4 0 1 0 6 0 0 6 0 0 1 0 0 0
1 0 0 6 10 0 7 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 8 0 0 6 0 0 1 0 0 0
0 0 0 1 3 0 7 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 11 0 0 5 0 0 1 0 0 0
0 0 0 0 2 0 3 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 9 0 0 5 0 0 0 0 0 0
0 0 0 0 2 0 3 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 6 0 0 5 0 0 0 0 0 0
0 0 0 0 2 1 2 0 1 0 0 0 1 0 0 0 0 0 0 3 0 0 0 6 0 0 4 0 0 0 0 0 0
0 0 0 0 7 1 3 0 1 0 0 0 2 0 0 0 0 0 0 5 0 0 0 6 0 0 3 0 0 0 0 0 0
0 0 0 0 8 1 7 0 1 0 0 0 9 0 0 0 0 0 0 8 0 0 0 6 0 0 0 0 0 0 0 0 0
0 0 0 0 8 1 8 0 1 0 0 0 12 0 0 0 0 0 0 11 0 0 0 6 0 0 0 0 0 0 0 0 0
0 0 0 0 8 1 8 0 1 0 0 0 13 0 0 0 0 0 0 12 0 0 0 6 0 0 0 0 0 0 0 0 0
0 0 0 0 8 1 8 0 1 0 0 0 12 0 0 0 0 0 0 12 0 0 0 3 0 0 0 0 0 0 0 0 0
0 0 0 0 9 1 8 0 1 0 0 0 12 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 9 1 8 0 0 0 0 0 12 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 7 1 8 0 0 0 0 0 12 0 0 0 0 0 0 13 0 0 0 0 0 4 0 0 0 0 0 0 0
0 0 0 0 7 0 8 0 0 0 0 0 14 0 0 0 0 0 0 14 0 0 0 0 0 4 0 0 0 0 0 0 0
0 0 0 0 2 0 6 0 0 0 0 0 16 0 0 0 0 0 0 13 0 0 0 0 0 4 0 0 0 0 0 0 0
0 0 0 0 1 2 1 0 0 0 0 0 9 0 0 0 0 0 0 10 0 0 1 0 0 4 0 0 0 0 0 0 0
0 0 0 0 2 2 0 0 0 0 0 0 6 0 0 0 0 0 0 7 0 1 1 0 0 4 2 0 0 0 0 0 0
0 0 0 0 2 2 0 0 0 0 0 1 5 0 0 1 1 0 1 6 0 1 2 0 0 4 5 0 0 0 0 0 0
0 0 0 0 2 2 0 0 0 0 0 1 5 0 0 1 1 0 1 6 0 1 2 0 0 4 5 0 0 0 0 0 0
0 0 0 1 1 2 1 0 0 0 0 1 5 0 0 1 2 0 2 4 0 1 2 0 0 4 7 0 0 0 0 0 0
0 0 0 1 1 2 1 0 0 0 0 1 5 0 0 1 2 0 2 4 0 1 2 0 0 4 10 0 0 0 0 0 0
0 0 0 1 1 2 1 0 0 0 0 1 6 0 0 1 2 0 2 4 0 1 2 0 0 0 12 0 0 0 0 0 0
0 0 0 1 1 2 1 0 0 0 0 1 4 0 0 1 2 0 2 1 0 1 2 0 0 0 12 0 0 0 0 0 0
0 0 0 1 1 3 1 0 0 0 0 1 1 0 0 1 2 0 2 0 0 1 2 0 0 0 12 0 0 0 0 0 0
0 0 0 2 1 1 1 0 0 0 0 2 1 0 0 1 4 0 2 1 0 1 1 0 0 0 13 0 0 0 0 0 0
0 0 0 5 0 1 1 0 0 0 0 2 1 0 0 1 4 0 2 1 0 0 1 0 0 0 11 0 0 0 0 0 0
0 0 0 7 0 2 1 0 0 0 0 1 1 0 1 0 3 0 1 3 0 0 0 0 0 0 8 0 0 0 0 0 0
0 0 0 7 0 2 1 0 0 0 0 1 1 0 1 0 3 0 1 3 0 0 0 0 0 0 8 0 0 0 0 0 0
0 0 0 7 0 2 1 0 0 0 0 1 1 0 1 0 2 0 0 3 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 9 0 2 1 0 0 0 0 1 1 0 1 0 2 0 0 4 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 9 0 2 1 0 0 0 0 1 0 0 2 0 2 0 0 4 0 0 0 0 0 1 1 0 0 0 0 0 0
0 0 0 9 0 2 1 0 0 0 0 1 0 0 2 0 2 0 0 4 0 0 0 0 0 1 1 0 0 0 0 0 0
0 0 0 9 0 1 1 0 0 0 0 1 0 0 2 0 2 0 0 5 0 0 0 0 0 1 1 0 0 0 0 0 0
0 0 0 14 0 3 1 0 1 0 0 0 0 0 2 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0
0 0 0 14 1 5 1 0 1 0 0 0 0 0 2 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 2 0 0
0 0 1 13 8 5 1 0 2 0 0 0 0 0 1 0 0 0 0 7 0 0 0 0 0 1 0 0 1 0 3 0 0
0 0 1 14 8 5 1 0 2 0 0 0 0 0 1 0 0 0 0 7 0 0 0 0 0 1 0 0 6 0 5 0 0
0 0 1 13 10 5 0 0 2 0 0 0 0 0 1 0 0 0 0 14 0 0 0 0 0 1 0 1 11 0 5 0 0
0 0 1 11 15 5 0 0 2 0 2 0 0 0 1 0 0 0 1 15 0 0 0 0 0 1 0 1 14 2 5 0 0
0 0 5 11 16 5 0 0 2 0 3 1 1 0 0 0 0 0 2 15 0 0 0 0 0 0 0 1 14 5 5 0 0
0 0 11 11 16 5 0 0 3 0 4 1 1 0 0 0 0 0 3 15 0 0 0 0 0 0 0 1 14 8 5 1 0
0 0 15 11 16 5 0 0 3 0 5 1 1 0 0 0 0 0 3 20 0 0 0 0 0 0 0 1 14 8 5 1 0
0 0 15 5 16 3 0 0 2 0 6 1 1 0 0 0 0 0 4 20 0 0 0 0 0 0 0 1 14 8 5 1 0
0 0 15 3 15 1 0 0 2 0 7 1 1 0 0 0 0 0 5 19 0 0 0 0 0 0 0 1 14 8 3 1 0
0 0 14 3 8 0 0 0 1 0 7 1 1 0 0 0 0 0 5 16 0 0 0 0 0 0 0 1 13 8 2 1 0
0 0 14 2 8 0 0 0 1 0 7 1 3 0 1 0 0 0 5 16 0 0 0 0 0 0 0 1 8 8 0 1 0
0 0 14 2 6 0 0 0 1 0 7 1 3 0 1 0 0 0 5 9 0 0 0 0 0 0 0 0 3 8 0 1 0
0 0 14 2 1 0 0 0 1 0 5 1 3 0 1 0 0 0 4 7 0 0 0 0 0 0 1 0 0 6 0 1 0
0 0 10 2 0 0 0 0 1 0 4 0 2 0 1 0 0 0 3 8 0 0 0 0 0 0 3 0 0 3 0 1 0
0 0 4 2 0 1 1 0 0 0 3 0 3 0 1 0 0 0 2 9 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 2 0 1 1 0 0 0 2 0 3 0 1 1 0 0 2 3 0 0 0 0 0 0 9 0 0 0 0 0 0
0 0 0 2 0 1 1 0 0 0 1 2 3 0 1 1 0 0 1 3 0 0 0 0 0 0 15 0 0 0 0 0 0
0 0 0 2 0 1 3 0 0 0 0 2 3 0 1 1 3 0 0 4 0 0 0 0 0 0 17 0 0 0 0 0 0
0 0 0 6 2 2 5 0 0 0 0 2 3 0 1 2 7 0 0 4 0 0 0 0 0 0 17 0 0 0 0 0 0
0 0 0 6 5 2 5 0 0 0 0 3 1 0 0 3 9 0 2 5 0 0 0 0 0 0 17 0 0 0 0 0 0
0 0 0 8 7 2 6 0 0 0 0 3 1 0 0 3 9 0 2 5 0 0 0 0 0 0 17 0 0 0 0 0 0
0 0 0 8 10 3 7 0 0 0 0 3 1 0 0 3 9 0 2 5 0 0 0 2 0 0 16 0 0 1 0 0 0
0 0 0 8 10 3 7 0 0 0 0 3 1 0 0 3 9 0 2 4 0 0 0 4 0 0 14 1 0 6 0 0 0
0 0 0 8 10 2 6 0 0 0 0 3 0 0 0 3 9 0 2 4 0 0 0 6 0 0 11 1 0 8 1 1 0
0 0 0 8 10 2 6 0 0 0 0 3 0 0 0 2 9 0 2 4 0 0 0 8 0 0 8 1 0 9 1 1 0
0 0 0 8 10 2 6 0 1 0 0 1 0 0 0 2 9 0 2 5 0 0 0 9 0 0 2 1 0 9 1 1 0
0 0 0 7 12 2 4 0 1 0 0 1 0 0 0 2 6 0 2 6 0 0 0 9 0 0 0 2 0 9 1 1 0
0 0 0 2 10 2 2 0 1 0 0 1 0 0 0 1 2 0 2 5 0 0 0 9 0 0 0 7 0 9 1 1 2
0 0 0 2 7 2 2 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 9 0 0 0 11 0 9 1 1 2
0 0 0 0 5 2 1 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 9 0 0 0 12 0 9 1 1 3
0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 7 0 0 0 13 0 8 1 1 3
0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 5 0 0 0 16 0 3 1 1 3
0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 1 3 0 0 0 16 0 1 0 0 5
0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 0 0 0 16 0 1 0 0 5
0 0 0 0 2 1 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 0 0 16 0 2 0 0 5
0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 0 0 16 0 2 0 0 5
0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 3 0 0 1 0 0 0 0 11 0 5 0 0 3
0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 1 0 0 5 0 0 1 0 0 0 0 7 0 9 0 3 3
0 0 0 1 0 1 0 0 2 0 0 3 1 0 0 3 6 0 0 8 0 0 1 0 0 0 0 6 0 9 0 4 2
0 0 0 8 4 1 1 0 3 0 0 3 1 0 0 5 8 0 0 10 0 0 1 0 0 0 1 5 0 9 0 4 2
0 1 0 14 4 1 1 0 3 0 1 3 1 0 1 6 10 0 1 13 0 0 1 0 0 0 1 1 0 9 0 4 2
0 1 0 18 4 2 1 0 3 0 1 3 1 1 1 6 10 0 1 14 0 0 0 0 0 0 1 1 0 9 0 4 0
0 1 0 19 4 2 1 0 3 0 1 3 1 1 1 6 10 0 1 14 0 0 0 0 0 0 1 1 0 8 0 4 0
0 1 0 20 4 2 1 0 2 0 1 3 0 1 1 6 10 0 1 14 0 0 0 0 0 0 1 1 0 7 0 4 0
0 1 0 20 4 2 1 0 1 0 1 3 0 1 1 6 10 0 1 14 0 0 0 0 0 0 1 0 0 7 0 4 0
0 1 0 25 4 1 1 0 1 0 1 3 1 1 1 6 10 0 1 13 0 0 0 0 0 0 2 0 0 4 0 4 0
0 1 0 28 4 1 3 0 1 0 1 3 1 1 1 6 9 1 1 12 0 0 0 0 0 0 2 0 0 0 6 2 0
0 1 0 27 4 1 4 0 1 0 1 0 1 1 1 3 4 1 1 9 0 0 0 0 1 0 2 0 7 0 6 2 0
0 1 0 20 0 1 3 0 0 0 1 0 1 1 1 1 2 1 1 7 0 0 0 0 1 0 1 0 10 0 6 2 0
0 0 0 14 0 1 3 0 0 0 0 0 1 1 0 0 0 1 0 5 0 0 0 0 1 0 1 0 10 0 6 2 0
0 0 0 11 0 0 3 0 0 0 0 0 1 0 0 0 0 1 0 5 0 0 0 0 1 0 1 0 18 0 7 2 0
0 0 0 14 4 1 3 0 0 0 0 0 1 0 0 0 0 1 0 6 0 0 0 0 1 0 1 1 23 0 7 2 0
0 0 0 14 6 1 3 0 0 0 0 0 1 0 0 0 0 1 0 9 0 0 0 0 1 1 1 1 31 0 7 2 0
0 0 0 15 6 1 3 0 0 0 0 0 1 0 0 0 0 1 0 7 0 0 0 0 1 1 1 1 39 0 7 2 1
0 0 0 10 6 1 3 0 0 0 0 0 3 0 0 1 0 4 0 7 0 0 0 0 1 1 0 1 46 0 7 4 1
0 0 0 7 6 1 1 0 0 0 0 0 3 0 0 3 0 4 0 6 0 0 0 0 1 1 0 1 46 0 1 7 1
0 0 0 11 8 1 0 0 0 0 0 0 3 0 0 3 0 4 0 6 0 0 0 0 0 1 0 1 49 0 1 6 1
0 0 0 12 16 1 2 0 0 0 0 0 3 0 0 3 0 4 0 6 0 0 0 0 0 1 0 1 50 0 1 6 1
0 0 0 13 18 1 2 0 0 0 0 0 3 1 0 3 0 4 0 5 0 0 0 0 0 1 0 1 50 0 1 6 1
0 0 0 13 22 1 3 0 0 0 0 0 3 1 0 3 0 4 0 7 0 0 0 0 0 1 0 1 42 0 0 6 1
0 0 0 10 18 0 3 0 0 0 0 0 3 1 0 3 0 4 1 8 0 0 0 0 0 1 0 0 37 0 0 6 1
0 0 0 12 16 0 3 0 2 0 0 0 3 1 0 3 0 4 2 6 0 0 0 0 0 0 0 0 29 0 0 6 1
0 0 0 11 16 0 3 0 2 0 0 1 3 1 0 3 3 4 2 7 0 0 0 0 0 0 0 0 21 0 0 6 0
0 0 0 12 16 0 3 0 2 0 0 1 0 1 0 2 3 1 2 8 0 0 0 0 0 0 0 0 14 0 0 4 0
0 0 0 14 17 0 3 0 3 0 0 2 0 1 0 0 5 0 2 11 0 0 0 0 0 0 0 0 14 0 0 0 0
0 0 0 12 15 0 3 0 3 0 0 2 0 1 0 0 6 0 2 11 0 0 0 0 0 0 0 0 4 0 0 0 0
0 0 0 11 7 0 2 0 3 0 0 2 0 1 0 0 6 0 2 11 0 0 0 0 0 0 1 0 0 0 0 0 0
0 0 0 10 5 1 6 0 3 0 0 2 0 0 0 0 6 0 2 12 0 0 0 0 0 0 2 0 0 0 0 0 0
0 0 0 9 1 1 5 0 3 0 0 2 0 0 0 0 6 0 2 9 0 0 0 0 0 0 5 0 0 0 0 0 0
0 0 0 8 1 1 5 0 3 0 0 2 0 0 0 0 6 0 1 7 0 0 0 0 0 0 9 0 0 0 0 0 0
0 0 0 5 1 1 5 0 1 0 0 2 0 0 0 0 6 0 0 6 0 0 0 0 0 0 12 0 0 0 0 0 0
0 0 0 5 1 1 5 0 1 0 0 1 0 0 0 0 3 0 0 5 0 0 0 0 0 0 12 0 0 0 0 0 0
0 0 0 4 1 1 5 0 1 0 0 1 0 0 0 0 3 0 0 4 0 0 0 0 0 0 12 0 0 0 0 0 0
0 0 0 2 0 1 7 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 12 0 0 0 0 0 0
0 0 0 0 0 2 7 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 13 0 0 0 0 0 0
0 0 0 0 0 2 7 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 13 0 0 0 0 0 0
0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0
0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 3 4 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 3 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 2 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
0 0 0 0 0 2 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
0 0 0 0 0 2 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2 0 0 0 0 2 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 0 0 0 0 4 1 1 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 3 0 3 0 0 0 0 5 1 2 1 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 4 0 0 0
0 0 0 12 0 3 0 0 0 0 5 1 3 1 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 4 0 1 0
0 0 0 14 0 2 0 0 0 0 4 0 3 1 3 0 0 0 3 0 0 0 0 0 0 4 0 2 0 9 0 2 0
0 0 0 14 0 2 0 0 0 0 4 0 3 1 3 0 0 0 3 0 0 0 0 0 0 11 0 2 0 13 1 2 0
0 0 0 14 0 2 0 0 0 0 4 0 3 1 3 0 0 0 3 0 0 0 0 0 0 13 0 2 0 17 1 2 0
0 0 0 14 0 2 0 0 0 0 4 0 3 1 3 0 0 0 3 0 0 0 0 0 0 15 0 3 0 20 1 3 0
0 0 0 14 0 2 0 0 0 0 4 0 3 1 3 0 0 0 3 1 0 0 0 0 0 19 0 3 1 24 2 3 0
0 0 0 14 0 2 0 0 0 0 3 0 3 1 3 0 0 0 2 1 0 0 0 0 0 27 0 4 1 30 2 3 0
