0 0 0 0 1 0 0 0 0 17 1 3 0 14 0 9 14 21 11 3 1 2 6 4 1 0 0 0 0 27 1 1 4 3 4 1 4 0 0 0 0 0 0 2 0 0 4 0 0
0 0 0 0 0 0 0 0 0 16 1 2 0 11 0 10 16 17 10 3 1 0 6 1 1 0 0 0 0 27 2 1 3 3 4 1 5 0 0 0 0 0 0 1 0 0 3 0 0
0 0 0 0 2 0 0 0 0 14 1 1 0 13 0 12 20 11 10 3 1 0 1 1 2 0 0 0 0 27 1 1 4 3 5 1 4 0 0 0 0 1 0 1 0 0 3 0 0
0 0 0 0 2 0 0 0 0 16 1 1 1 12 0 11 20 9 10 7 1 0 1 1 2 0 0 0 0 24 1 2 4 3 5 1 5 0 0 0 0 1 0 1 0 0 2 0 0
0 0 0 0 2 0 0 0 0 16 1 0 1 14 0 9 20 11 9 9 0 0 1 1 2 0 0 0 0 26 2 3 5 2 5 0 5 0 0 0 0 1 0 1 0 0 1 0 0
0 0 0 0 2 0 0 0 0 13 1 3 2 13 0 9 17 11 8 9 0 0 2 2 1 0 0 0 0 27 2 3 5 2 5 0 4 0 0 0 0 1 0 3 0 0 1 0 0
0 0 0 0 2 0 0 0 0 12 0 3 2 12 1 8 18 11 8 9 0 0 2 1 1 0 0 0 0 33 2 3 4 4 2 0 5 0 0 0 0 1 0 4 0 0 1 0 0
0 0 0 0 2 0 0 0 0 13 0 3 2 13 1 8 18 6 6 6 0 0 2 4 2 0 0 0 0 19 2 2 5 2 1 0 4 0 0 0 0 1 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 12 0 4 2 13 1 9 15 5 9 6 0 0 2 4 2 0 0 0 0 20 1 2 9 3 1 0 3 0 0 0 0 1 0 5 0 0 0 0 0
0 0 0 0 0 0 0 0 0 12 0 6 2 12 1 8 12 5 11 6 0 0 2 4 1 0 0 0 0 24 1 2 9 5 0 0 3 0 0 0 0 0 0 5 0 0 2 0 0
0 0 0 0 0 0 0 0 0 15 0 7 1 14 1 8 9 5 6 2 0 0 2 4 1 0 0 0 0 32 1 1 10 5 0 2 1 0 0 0 0 0 0 5 0 0 2 0 0
0 0 0 0 0 0 0 0 0 12 0 7 1 14 1 6 10 4 7 0 0 0 2 4 1 0 0 0 0 34 1 0 9 5 0 2 1 0 0 0 0 0 0 6 0 0 2 0 0
0 0 0 0 0 0 0 0 0 15 0 6 0 17 1 6 11 4 11 0 1 0 1 3 1 0 0 0 0 27 1 0 10 5 0 2 1 0 0 0 0 0 0 5 0 0 3 0 0
0 0 0 0 0 0 0 0 0 16 0 12 0 19 0 6 12 3 13 0 1 0 1 3 1 0 0 0 0 21 1 0 10 4 0 2 1 0 0 0 0 0 0 4 0 0 3 0 0
0 0 0 0 0 0 0 0 0 17 0 14 0 18 0 10 11 7 15 1 1 0 1 1 0 0 0 0 0 21 1 0 8 5 1 3 1 0 0 0 0 0 0 4 0 0 3 0 0
0 0 0 0 0 0 0 1 0 20 0 13 0 18 0 12 13 10 14 1 1 0 1 1 0 0 0 0 0 19 1 0 5 6 1 3 1 0 0 0 0 0 0 3 0 0 4 0 0
0 0 0 0 0 0 0 1 1 20 0 12 0 18 0 12 16 14 13 2 1 0 3 1 0 0 0 0 0 13 1 0 9 6 1 3 1 0 0 0 0 0 0 3 0 0 3 0 0
0 0 0 0 0 0 0 1 1 19 0 11 0 22 0 14 19 28 13 2 1 0 3 1 1 0 0 0 0 4 1 0 11 6 1 1 1 0 0 0 0 0 0 3 0 0 3 0 0
0 0 0 0 2 0 0 1 1 19 0 12 0 20 0 16 18 31 14 4 1 0 6 1 2 0 0 0 0 0 0 0 14 6 1 1 2 0 0 0 0 0 0 2 0 0 3 0 0
0 0 0 0 2 0 0 1 1 21 0 10 0 26 0 16 21 36 11 5 0 0 6 1 2 0 0 0 0 0 0 0 14 8 1 1 2 0 0 0 0 0 0 1 0 0 4 0 0
0 0 0 0 2 0 0 1 1 23 0 4 0 29 0 16 19 40 10 5 0 0 6 4 2 0 0 0 0 2 0 0 17 8 1 1 1 0 0 0 0 0 0 0 0 0 5 0 0
0 0 0 0 2 0 0 1 1 25 0 2 0 29 0 14 23 37 8 4 0 0 6 3 2 0 0 0 0 2 0 0 18 7 0 0 1 0 0 0 0 0 0 0 0 0 5 0 0
0 0 0 0 2 0 0 0 1 24 0 3 0 27 0 10 23 39 6 4 0 0 6 3 2 0 0 0 0 2 0 0 21 6 0 0 1 0 0 0 0 0 0 0 0 0 4 0 0
0 0 0 0 2 0 0 0 0 23 0 3 0 25 0 9 19 38 5 3 0 0 3 4 4 0 0 0 0 7 0 0 20 4 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0
0 0 0 0 2 0 0 0 0 18 0 3 0 22 0 6 16 31 5 3 0 0 3 4 3 0 0 0 0 9 0 0 18 5 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 19 0 5 0 25 0 5 17 30 3 1 0 0 0 4 2 0 0 0 0 9 0 0 17 5 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0
0 0 0 0 0 0 0 0 0 20 0 6 0 16 0 6 14 30 2 1 0 0 1 5 2 0 0 0 0 14 0 0 17 4 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
0 0 0 0 0 0 0 0 0 20 0 6 1 11 0 10 13 27 4 1 0 0 4 2 2 0 0 0 0 23 0 0 15 3 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 21 0 6 1 11 0 10 12 27 6 2 0 0 4 3 2 0 0 0 0 29 0 0 17 3 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 22 0 5 1 11 0 11 11 23 8 2 1 0 4 3 3 0 0 0 0 29 0 0 14 2 1 3 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 23 0 4 1 13 0 11 12 20 8 2 1 0 4 2 2 0 0 0 0 24 0 0 11 2 1 3 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 25 0 4 1 9 0 12 14 16 8 2 1 0 4 2 3 0 0 0 0 22 0 0 11 3 2 3 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 24 1 1 2 8 0 15 12 13 9 3 1 0 5 2 3 0 0 0 0 25 0 0 11 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0 20 1 0 2 10 0 14 13 8 11 2 1 0 9 2 4 0 0 0 0 23 0 0 11 3 2 2 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 1 0 0 0 0 20 1 0 1 10 0 10 12 8 9 2 1 0 8 3 4 0 0 0 0 25 0 0 17 3 3 2 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 1 0 0 0 0 15 1 1 1 13 0 9 15 7 7 1 1 0 14 2 4 0 0 0 0 19 0 0 19 5 3 2 0 0 0 0 0 0 0 0 0 0 0 2 0
0 0 0 0 1 0 0 0 0 14 1 1 1 12 0 10 15 6 5 1 0 0 17 3 3 0 0 0 0 19 0 0 22 8 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0
0 0 0 0 1 0 0 0 0 14 1 1 1 12 0 10 14 5 5 1 0 0 18 3 2 0 0 0 0 20 0 0 27 9 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0
0 0 0 0 1 0 0 0 0 14 1 2 1 12 0 9 17 2 5 1 0 0 19 3 1 0 0 0 0 20 0 0 27 10 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0
0 0 0 0 1 0 0 0 0 13 0 2 1 11 0 6 21 3 4 0 0 0 18 3 1 0 0 0 0 18 0 0 28 10 2 0 0 0 0 0 0 0 0 2 0 0 0 2 0
0 0 0 0 0 0 2 0 0 13 0 3 1 8 0 6 22 2 1 0 0 0 13 6 0 0 0 0 0 15 0 0 27 9 3 0 0 0 0 0 0 0 0 2 0 0 0 2 0
0 0 0 0 0 0 2 0 0 11 0 5 1 7 0 7 23 1 0 0 0 0 11 5 0 0 0 0 0 2 0 0 26 11 2 0 0 0 0 0 0 0 0 2 0 0 1 2 0
0 0 0 0 0 0 2 0 0 11 0 5 1 6 0 9 20 2 0 0 0 0 5 5 0 0 0 0 0 5 0 0 22 10 1 0 0 0 0 0 0 0 0 2 0 0 1 1 0
0 0 0 0 0 0 2 0 0 13 0 6 1 7 1 10 21 5 3 0 0 0 2 4 0 0 0 0 0 11 0 0 19 11 2 0 1 0 0 0 0 0 0 2 0 0 1 1 0
0 0 0 0 0 0 2 0 0 16 0 6 1 8 1 10 24 10 4 2 0 1 1 5 0 0 0 0 0 10 0 0 13 12 2 1 1 0 0 0 0 0 0 2 0 0 2 1 0
0 0 0 0 1 0 2 0 0 18 0 5 1 16 2 11 21 11 6 2 0 1 0 5 0 0 0 0 0 10 0 0 16 10 2 1 1 0 0 0 0 0 0 2 0 0 2 1 0
0 0 0 0 1 0 2 0 0 20 0 8 0 21 2 12 19 10 6 2 0 1 0 7 3 0 0 0 0 9 0 0 13 10 3 1 1 0 0 0 0 0 0 0 0 0 2 1 0
0 0 0 0 1 0 0 0 0 19 0 9 0 24 2 13 19 10 6 2 0 1 0 4 3 0 0 0 0 9 0 0 13 10 3 2 1 0 0 0 0 0 0 0 0 0 3 5 0
0 0 0 0 1 0 0 0 0 18 0 10 0 24 2 13 21 11 6 2 0 1 1 5 3 0 0 0 0 9 0 0 7 8 3 2 1 0 0 0 0 0 0 0 0 0 2 6 0
0 0 0 0 1 0 0 0 0 17 0 11 0 24 2 11 20 11 6 2 0 1 1 5 3 0 0 0 0 6 0 0 6 8 3 3 2 0 0 0 0 0 0 0 0 0 2 11 0
0 0 0 0 1 0 0 0 0 12 0 14 0 23 1 9 18 11 3 2 0 1 1 5 3 0 0 0 0 0 0 0 6 4 2 3 1 0 0 0 0 0 0 0 0 0 2 15 0
0 0 0 0 1 0 0 0 0 7 0 19 0 23 1 9 17 11 2 0 0 0 1 4 3 0 0 0 0 0 2 0 6 3 3 2 1 0 0 0 0 0 0 0 0 0 2 15 0
0 0 0 0 0 0 2 0 0 4 0 20 1 15 0 8 16 17 0 0 0 0 1 4 3 0 0 0 0 0 2 0 3 2 4 2 2 0 0 0 0 0 0 0 0 0 2 16 0
0 0 0 0 1 2 4 0 0 6 0 17 1 9 0 8 18 24 0 0 0 0 1 3 0 0 0 0 0 0 3 1 5 2 4 2 2 0 0 0 0 0 0 0 0 0 2 16 0
0 0 0 0 8 2 5 0 0 12 0 16 1 12 0 11 16 32 0 0 0 0 2 3 0 0 0 0 0 0 3 2 6 2 3 1 2 0 0 0 0 0 0 0 0 0 1 11 0
0 0 0 0 9 2 6 0 0 16 0 13 1 13 0 11 16 36 0 0 0 0 1 3 0 0 0 0 0 0 3 2 8 2 3 1 2 0 0 0 0 0 0 0 0 0 1 10 0
0 0 1 0 9 2 6 0 0 25 0 11 1 14 0 14 16 41 0 0 0 0 1 3 0 0 0 0 0 0 3 2 9 2 3 0 1 0 0 0 0 0 0 0 0 0 2 5 0
0 0 2 0 11 2 6 0 0 29 0 8 2 17 0 14 16 47 0 0 0 0 1 4 0 3 0 0 0 0 3 2 8 2 3 0 2 0 0 0 0 0 0 0 0 0 2 1 0
0 0 3 0 13 2 6 0 0 36 0 3 2 14 0 17 16 47 0 0 0 0 1 6 0 4 0 0 0 0 1 2 11 2 2 0 3 0 0 0 0 0 0 0 0 0 1 1 1
0 0 3 0 13 2 5 0 0 41 0 2 2 16 0 19 17 56 0 0 0 0 1 6 0 5 0 0 0 0 1 2 13 2 1 0 2 0 0 0 0 0 0 0 0 0 1 0 1
0 0 7 0 13 0 4 0 0 44 0 3 2 17 0 19 15 52 0 0 0 0 1 6 0 6 0 0 0 0 0 1 18 2 0 0 4 0 0 0 0 0 0 0 1 0 2 0 1
0 0 9 0 8 0 3 0 0 42 0 4 2 16 0 15 17 52 0 0 0 0 0 7 0 8 0 0 0 0 0 0 19 2 2 0 5 0 0 0 0 1 0 0 1 0 2 0 1
0 0 12 0 7 0 2 0 1 43 0 8 2 17 0 14 17 57 0 0 0 0 0 9 0 9 0 0 0 0 0 0 21 2 2 0 6 0 0 0 0 3 0 1 2 0 3 0 3
0 0 13 0 7 0 2 0 1 37 0 10 2 15 0 11 18 56 0 0 0 0 0 12 0 10 0 0 0 0 0 0 24 1 3 0 6 0 0 0 0 5 0 2 2 0 2 0 4
0 0 17 0 5 0 2 0 1 39 0 11 1 13 0 15 20 52 0 0 0 0 1 12 0 7 0 0 0 0 0 0 26 1 3 0 5 0 0 0 0 5 0 2 3 0 3 1 6
1 0 20 0 3 0 2 0 1 36 0 12 1 14 0 16 24 47 0 0 0 0 1 12 1 7 0 0 0 1 0 0 26 0 3 0 4 0 0 0 0 7 0 2 4 0 3 1 6
1 0 22 0 3 0 1 0 1 35 0 16 0 12 0 15 23 37 0 0 0 0 1 13 1 7 0 0 0 2 0 0 24 0 4 0 4 0 0 0 0 7 0 2 8 0 3 1 10
1 0 18 0 2 0 0 0 1 30 0 16 1 11 0 13 26 38 0 0 0 0 1 13 1 6 0 0 0 3 0 0 20 0 4 0 2 0 0 0 0 7 0 2 9 0 2 1 13
1 0 19 0 0 0 0 0 1 29 0 16 1 10 1 12 22 37 0 0 0 0 1 13 1 5 0 0 0 4 0 1 19 1 2 0 1 0 0 0 0 6 0 2 11 0 2 1 16
1 0 20 0 0 0 0 0 0 28 0 14 1 11 1 15 21 33 0 0 0 0 1 11 1 4 0 0 0 6 0 1 18 1 2 0 0 0 0 0 0 4 0 1 10 0 1 1 16
1 0 21 0 0 0 0 0 0 32 0 13 1 12 1 16 21 35 0 0 0 0 1 8 1 3 0 0 0 9 0 1 15 2 1 1 0 0 0 0 0 3 0 0 10 0 1 1 16
1 0 18 0 0 0 0 0 0 28 0 11 1 14 1 12 23 33 0 0 0 0 0 7 1 3 0 0 0 9 0 1 15 2 1 1 0 0 0 0 0 5 0 0 9 0 0 0 16
0 0 15 0 0 0 0 0 0 27 0 12 1 14 1 10 22 39 0 0 0 0 0 5 0 2 0 0 0 10 1 1 16 2 1 1 1 0 0 0 0 3 0 0 8 0 1 0 18
0 0 13 0 0 0 0 0 0 23 0 8 1 15 1 9 22 40 0 0 0 0 0 4 0 1 0 0 0 9 1 1 19 3 1 1 1 0 0 0 0 4 0 0 4 0 1 0 17
0 0 14 0 0 0 0 0 0 21 0 7 0 17 1 9 18 39 0 0 0 0 0 3 1 1 0 0 0 9 1 1 21 4 1 1 1 0 0 0 0 5 0 0 2 0 1 0 15
0 0 12 0 0 0 0 0 0 17 0 5 0 16 0 13 20 37 0 0 0 0 0 1 1 0 0 0 0 13 1 0 20 3 1 1 1 0 0 0 0 6 0 0 0 0 1 0 14
0 0 8 0 0 0 0 0 0 13 0 4 0 13 1 11 20 33 0 0 0 0 0 1 1 0 0 0 0 11 3 0 26 3 1 2 1 0 0 0 0 6 0 0 0 0 2 0 12
0 0 5 0 0 0 0 0 0 6 0 3 0 11 1 13 20 30 0 0 0 0 0 1 1 0 0 0 0 8 3 0 28 2 1 1 1 0 0 0 0 6 0 0 0 0 2 0 12
0 0 3 0 0 0 0 0 0 4 0 3 1 8 1 14 17 30 0 0 0 0 0 2 1 0 0 0 0 10 3 0 26 2 1 1 2 0 0 0 0 4 0 0 0 0 2 0 11
0 0 2 0 0 0 0 0 0 2 0 1 3 9 1 13 13 28 0 0 0 0 0 2 1 0 0 0 0 10 2 0 26 3 1 1 1 0 0 0 0 4 0 0 0 0 1 0 8
0 0 2 0 0 0 0 0 0 2 0 1 3 10 1 14 16 25 0 0 0 0 0 2 1 0 0 0 0 10 2 0 25 2 2 1 1 0 0 0 0 3 0 0 0 0 1 0 5
0 0 1 0 0 0 0 0 0 3 0 1 4 10 1 18 15 25 0 0 0 0 0 2 0 0 0 0 0 9 2 0 23 1 2 1 1 0 0 0 0 2 0 0 0 0 1 0 4
0 0 0 0 0 0 0 0 0 7 0 2 4 11 1 16 17 22 0 0 0 0 0 3 0 0 0 0 0 4 2 0 23 2 2 1 1 0 0 0 0 2 0 0 0 0 2 0 2
0 0 2 0 0 0 0 0 0 11 0 3 4 16 0 17 16 30 0 0 0 0 0 4 0 1 0 0 0 11 0 0 14 2 2 0 1 0 0 0 0 6 0 0 1 0 2 0 2
0 0 2 0 0 0 0 0 0 13 0 4 4 16 0 17 18 30 0 0 0 0 1 4 0 1 0 0 0 11 0 0 12 4 2 0 2 0 0 0 0 6 0 0 1 0 2 0 1
0 0 2 0 0 0 0 0 0 15 0 4 4 18 0 18 17 28 0 0 0 0 1 4 0 1 0 0 0 9 1 0 13 4 2 0 1 0 0 0 0 8 0 0 2 0 2 0 2
0 0 2 0 0 0 0 0 0 20 0 5 3 19 0 17 17 27 0 0 0 0 1 5 0 1 0 0 0 7 1 0 10 3 2 0 1 0 0 0 0 8 0 0 2 0 3 0 2
0 0 2 0 0 0 0 0 0 23 0 5 3 19 0 19 14 26 0 0 0 0 1 5 0 1 0 0 0 11 1 0 8 5 0 0 1 0 0 0 0 8 0 0 2 0 3 0 2
0 0 2 0 0 0 0 0 0 26 0 5 2 18 0 16 14 25 0 0 0 0 1 5 0 1 0 1 0 11 1 0 6 5 0 0 2 0 0 0 0 8 0 0 2 0 3 0 2
0 0 2 0 0 0 0 0 0 28 0 4 2 15 0 15 14 29 0 0 0 0 1 4 0 1 0 1 0 11 2 0 5 4 0 0 2 0 0 0 0 7 0 0 2 0 3 0 2
0 0 0 0 1 0 0 0 0 25 0 2 2 14 0 13 16 26 0 0 0 0 1 3 0 0 0 1 0 4 3 0 6 5 0 0 2 0 0 0 0 3 0 0 1 0 2 0 2
0 0 0 0 1 0 0 0 0 28 0 2 2 13 0 9 12 29 0 0 0 0 0 3 0 0 0 1 1 4 3 0 5 4 0 0 1 0 0 0 0 2 0 0 1 0 2 0 2
0 0 0 0 2 0 0 0 1 28 0 2 1 14 0 6 11 43 0 0 0 0 0 2 0 0 0 1 1 4 2 0 5 5 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0
0 0 0 0 2 0 0 0 1 29 0 2 0 13 0 7 10 45 0 0 0 0 0 2 1 0 0 1 1 4 2 0 6 5 0 0 1 0 0 0 0 0 0 3 0 0 2 0 0
0 0 0 0 2 0 0 0 1 28 0 3 0 15 0 4 12 54 0 0 0 0 0 2 1 0 0 1 1 0 2 0 8 4 0 0 1 0 0 0 0 0 0 3 0 0 2 0 0
0 0 0 0 2 0 0 0 2 28 0 3 0 19 0 4 13 62 0 0 0 0 0 2 1 0 0 0 1 0 3 0 8 5 0 0 0 0 0 0 0 0 0 4 1 0 2 0 0
0 0 0 0 2 0 0 0 2 26 0 3 0 19 0 4 10 69 0 0 0 0 0 2 1 0 0 0 1 0 2 0 13 6 0 0 0 0 0 0 0 1 0 4 2 0 1 0 0
0 0 0 0 1 0 0 0 2 29 0 4 1 18 0 4 8 65 0 0 0 0 0 1 1 0 0 0 4 0 2 0 13 5 0 0 0 0 0 0 0 1 0 4 2 0 1 0 0
0 0 0 0 1 0 0 0 2 29 0 3 1 23 0 4 10 66 0 0 0 0 0 1 1 0 0 0 3 0 2 0 18 5 1 0 0 0 0 0 0 2 0 4 2 0 1 0 1
0 0 0 0 0 0 0 0 1 34 0 5 1 22 0 8 12 58 0 0 0 0 0 1 1 0 0 0 3 0 2 0 26 8 1 0 0 0 0 0 0 4 0 4 4 0 1 0 2
0 0 1 0 0 0 0 0 1 28 0 5 1 26 0 8 14 68 0 0 0 0 0 0 0 0 0 0 3 1 2 0 30 10 1 0 1 0 0 0 0 5 0 1 5 0 0 0 5
0 0 3 0 0 0 0 0 1 33 0 4 1 25 0 10 16 56 3 1 0 0 0 0 0 0 0 0 3 10 2 0 32 9 1 0 1 0 0 0 0 6 0 1 8 0 1 0 6
0 0 3 0 0 0 0 0 0 30 0 6 1 21 0 13 15 48 3 1 0 0 0 0 0 0 0 0 3 16 1 0 33 8 2 0 1 0 0 0 0 6 0 0 7 0 1 0 6
0 0 3 0 0 0 0 0 0 27 1 6 1 22 0 15 17 35 3 1 0 0 0 0 0 0 0 0 3 20 1 0 30 7 2 0 1 0 0 0 0 5 0 0 6 0 1 0 6
0 0 3 0 0 0 0 0 0 24 1 5 0 22 0 16 20 36 3 1 0 0 0 1 0 1 0 0 0 21 0 0 31 7 3 0 1 0 0 0 0 5 0 0 6 0 1 0 6
0 0 3 0 0 0 0 0 0 20 1 6 0 19 0 18 19 30 3 1 0 0 0 1 0 1 0 0 0 23 0 0 28 6 2 0 1 0 0 0 0 4 0 0 6 0 1 0 6
0 0 3 0 0 0 0 0 0 14 1 4 0 18 0 17 18 26 3 1 0 0 0 1 0 1 0 0 0 23 0 0 20 4 2 0 1 0 0 0 0 2 0 0 4 0 1 0 5
0 0 2 0 0 0 0 0 0 17 1 3 0 12 0 17 21 15 3 1 0 0 0 2 0 1 0 0 0 22 0 0 17 4 2 0 0 0 0 0 0 1 0 0 3 0 1 0 2
0 0 0 0 0 0 0 0 0 10 1 3 0 9 0 17 20 17 0 0 0 0 0 2 0 1 0 0 0 13 0 0 17 4 5 3 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 10 2 4 0 10 0 14 24 17 0 0 0 1 0 2 1 1 0 0 0 7 0 0 20 6 4 3 0 0 0 0 0 0 0 0 0 0 1 0 1
0 0 0 0 0 0 0 0 0 9 1 6 0 11 0 12 25 19 0 0 0 1 0 3 1 1 0 0 0 3 0 0 29 6 4 3 0 0 0 0 0 0 0 0 0 0 1 0 1
0 0 0 0 0 0 0 0 0 8 1 7 0 10 0 14 21 16 0 0 0 1 0 2 1 0 0 0 0 4 0 0 30 6 3 3 1 0 0 0 0 0 0 0 0 0 1 0 1
0 0 0 0 0 0 0 0 0 11 1 6 0 9 0 12 23 17 0 0 0 1 0 2 1 0 0 0 0 2 0 0 30 6 3 3 1 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 0 0 0 0 13 1 6 0 10 0 12 25 19 0 0 0 1 0 3 1 0 0 0 0 2 0 0 34 4 3 3 2 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 0 0 0 0 9 1 6 0 13 0 14 23 18 1 0 0 1 0 2 2 0 0 0 0 2 1 0 33 2 3 3 3 0 0 0 0 2 0 0 0 0 2 0 0
0 0 0 0 0 0 0 0 0 10 1 7 0 16 0 17 21 16 1 0 0 1 0 3 2 0 0 0 0 8 1 0 29 4 0 0 4 0 0 0 0 4 0 0 1 0 2 0 3
0 0 0 0 0 0 0 0 0 11 0 4 0 15 0 17 19 15 1 0 0 0 0 4 2 0 0 0 0 13 1 0 28 3 0 0 4 0 0 0 0 4 0 0 1 0 1 0 3
0 0 0 0 0 0 0 0 0 13 0 2 0 17 0 19 17 14 1 0 0 0 0 3 3 0 0 0 0 13 1 0 18 4 0 0 5 0 0 0 0 4 0 0 1 0 1 0 3
0 0 0 0 0 0 0 0 0 15 0 1 0 16 0 17 19 15 1 0 0 0 0 4 3 0 0 0 2 11 1 0 16 4 0 0 4 0 0 0 0 4 0 0 1 0 1 0 3
0 0 0 0 0 0 0 0 0 19 0 1 0 18 0 20 17 19 1 0 0 0 0 4 3 0 0 0 2 11 1 0 15 4 0 0 4 0 0 0 0 4 0 0 1 0 2 0 3
0 0 0 0 1 0 0 0 0 20 0 1 0 22 0 18 18 17 1 0 0 0 0 3 3 0 0 0 2 11 1 0 10 5 0 0 3 0 0 0 0 4 0 0 1 0 4 0 4
0 0 0 0 1 0 0 0 0 23 1 1 0 20 0 15 18 17 0 0 0 0 0 3 2 0 0 0 3 11 0 0 8 5 0 0 3 0 0 0 0 2 0 0 1 0 3 0 4
0 0 0 0 1 0 0 0 1 22 1 0 0 18 0 11 20 19 0 0 0 0 0 2 2 0 0 0 3 5 0 0 8 5 0 0 3 0 0 0 0 1 0 0 0 0 4 0 1
0 0 0 0 1 0 0 0 1 25 1 1 0 21 0 13 20 26 0 0 0 0 0 3 1 0 0 0 3 0 0 0 5 4 0 0 3 0 0 0 0 2 0 0 1 0 5 0 2
0 0 1 0 1 0 0 0 1 27 1 4 0 17 0 12 19 28 0 0 0 0 0 4 0 0 0 0 3 3 1 0 4 3 0 0 2 0 0 0 0 4 0 0 2 0 5 0 5
0 0 2 0 1 0 0 0 1 32 1 5 0 19 1 12 18 30 0 0 0 0 0 4 0 2 0 0 1 4 1 1 4 5 0 1 2 0 0 0 0 4 0 0 5 0 6 0 7
0 0 4 0 2 0 1 0 2 32 2 7 0 17 1 11 17 28 0 0 0 0 0 8 0 3 0 0 1 4 2 1 3 5 0 1 2 0 0 0 0 5 0 0 6 0 5 0 8
0 0 4 0 1 0 2 0 2 30 2 7 0 13 1 10 17 36 0 0 0 0 0 8 0 3 0 0 1 14 2 1 7 5 1 1 2 0 0 0 0 6 0 0 8 0 3 0 10
0 0 4 0 2 0 2 0 2 34 1 10 0 14 1 9 15 35 0 0 0 0 0 8 0 5 0 0 0 19 2 1 8 6 2 1 2 0 0 0 0 6 0 0 14 0 4 0 10
0 0 6 0 3 0 3 0 1 37 1 12 0 14 1 8 13 33 0 0 0 0 0 9 0 6 0 0 0 19 2 1 8 4 2 1 1 0 0 0 0 6 0 0 15 0 4 0 13
0 0 9 0 3 0 3 0 1 33 2 11 0 10 1 6 10 29 0 0 0 0 0 7 0 8 0 0 0 19 2 1 8 4 2 1 1 0 0 0 0 5 0 0 17 0 4 0 14
